RTCData,RTCHora,GPSData,GPSHora,Lat,Long,Altgps,Vel,GPSUpdate,Ax,Ay,Az,Gx,Gy,Gz,indiceAmostra,LatLogger,LongLogger,ElevationLogger,DataLogger,HoraLogger,SpeedLogger,SatellitesLogger,Seconds,LatInter,LongInter,Ax_SMA,Ay_SMA,Az_SMA,Gx_SMA,Gy_SMA,Gz_SMA,Ax_Butter,Ay_Butter,Az_Butter,Gx_Butter,Gy_Butter,Gz_Butter,Ax_Comp,Ay_Comp,Az_Comp,Gx_Comp,Gy_Comp,Gz_Comp
2024-04-09,10:20:20,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.18,0.09,-1.61,-2.01,21.3,-0.49,2,-3.74111016,-38.57460163,9.599,2024-04-09,10:20:20,5.13,34,37220.0,-3.741086532,-38.57461051,-0.08000000000000021,-0.15599999999999967,-0.9580000000000007,-0.3179999999999964,5.539999999999987,7.762000000000009,-0.07111834770367893,0.009331514868338928,-1.386222214051879,0.339851653168166,20.882891629330103,-0.8270240161582645,-0.003600000000000003,0.0018000000000000015,-0.03220000000000003,-1.9697999999999998,20.874,-0.48019999999999996
2024-04-09,10:20:20,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.25,-0.2,-1.62,-2.2,14.34,-10.56,3,-3.74111016,-38.57460163,9.599,2024-04-09,10:20:20,5.13,34,37220.0,-3.741082594,-38.57461199,-0.1240000000000002,-0.11599999999999969,-1.1100000000000008,-0.6839999999999964,7.797999999999986,4.674000000000008,-0.1974211876370061,-0.2253981837683109,-1.6371386463926432,-1.2818677658356699,10.455585770457681,-7.937973617792927,-0.0050000000000000044,-0.0040000000000000036,-0.03240000000000003,-2.156,14.0532,-10.3488
2024-04-09,10:20:20,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.02,-0.47,-1.21,4.82,-14.65,5.0,4,-3.74111016,-38.57460163,9.599,2024-04-09,10:20:20,5.13,34,37220.0,-3.741078656,-38.57461347,-0.0900000000000002,-0.17199999999999965,-1.1240000000000006,0.060000000000003696,7.761999999999988,5.0280000000000085,-0.14436866908044285,-0.29904266739748686,-1.259455344294642,2.8334040904495725,-9.640859818530203,3.540737524700294,0.00040000000000000034,-0.009400000000000007,-0.02420000000000002,4.7236,-14.357,4.9
2024-04-09,10:20:20,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.17,0.23,-1.04,4.52,-10.13,12.7,5,-3.74111016,-38.57460163,9.599,2024-04-09,10:20:20,5.13,34,37220.0,-3.741074718,-38.57461495,-0.0740000000000002,-0.09399999999999967,-1.1740000000000008,2.3680000000000034,3.7459999999999867,4.590000000000009,-0.020592562521234623,0.021275624334553236,-1.0934869468633113,5.168597513441951,-13.429854863664463,9.882593051536915,-0.0034000000000000033,0.004600000000000004,-0.02080000000000002,4.4296,-9.9274,12.446
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.02,0.3,-1.38,-3.05,6.04,-2.56,6,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.74107078,-38.57461643,-0.11200000000000018,-0.009999999999999676,-1.3720000000000006,0.4160000000000036,3.379999999999986,0.8180000000000082,-0.0038241549896414154,0.37966855600259586,-1.2198134222313997,-1.4822485193473272,6.495360275652332,3.4342289096974836,0.00040000000000000034,0.006000000000000005,-0.027600000000000024,-2.989,5.9192,-2.5088
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.09,0.29,-0.9,-4.09,20.57,6.29,7,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.741067692,-38.574618765,-0.058000000000000204,0.030000000000000315,-1.2300000000000009,3.552713678800501e-15,3.233999999999986,2.1740000000000084,-0.034991238860292026,0.39126648808158504,-1.0442283355404827,-7.275558304843658,22.972661677044876,0.3655043764000583,0.0018000000000000015,0.005800000000000005,-0.018000000000000016,-4.0081999999999995,20.1586,6.1642
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.19,0.13,-0.88,-4.82,17.33,-3.05,8,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.741064604,-38.5746211,-0.04600000000000021,0.09600000000000032,-1.0820000000000005,-0.5239999999999965,3.8319999999999856,3.676000000000008,0.007954082820332886,-0.023357512670361756,-0.8324204799349066,-1.2905010667541137,12.355556854507073,2.2283763817517808,-0.0038000000000000035,0.0026000000000000025,-0.017600000000000015,-4.7236,16.9834,-2.989
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.18,-0.38,-1.03,10.62,-15.38,8.79,9,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.741061516,-38.574623435,-0.014000000000000212,0.1140000000000003,-1.0460000000000007,0.6360000000000033,3.6859999999999857,4.434000000000008,0.029949226581220314,-0.3481815456588378,-0.991354918339774,7.935020363308483,-8.422240632073338,1.3286684775861048,0.003600000000000003,-0.007600000000000007,-0.020600000000000018,10.407599999999999,-15.0724,8.614199999999999
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.14,0.01,-0.93,3.17,2.44,-11.29,10,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.741058428,-38.57462577,-0.008000000000000207,0.07000000000000031,-1.0240000000000005,0.3660000000000034,6.199999999999986,-0.36399999999999155,-0.11488072149041223,0.11069084383749928,-1.0414747298327167,4.544815808509561,-5.080633851827137,0.23739977962399622,-0.0028000000000000026,0.00020000000000000017,-0.018600000000000016,3.1066,2.3912,-11.0642
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.36,0.94,-1.06,-7.39,12.88,12.51,1,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.74105534,-38.574628105,-0.08400000000000021,0.19800000000000031,-0.9600000000000009,-0.5019999999999966,7.567999999999986,2.6500000000000083,-0.2806353559848985,0.8922045016159488,-0.8631774301440931,-7.684491090966953,17.940856996346444,-0.3106383874520112,-0.007200000000000006,0.018800000000000015,-0.02120000000000002,-7.2421999999999995,12.6224,12.2598
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.15,1.05,-0.87,-9.03,16.66,-9.58,2,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.741052252,-38.57463044,-0.1320000000000002,0.3500000000000003,-0.9540000000000008,-1.4899999999999964,6.785999999999985,-0.5239999999999915,-0.24878270518518517,0.8715193597118449,-1.0984024558084091,-9.648423430864971,18.183080208155534,-1.0539625774240358,-0.0030000000000000027,0.02100000000000002,-0.017400000000000016,-8.8494,16.3268,-9.3884
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.15,-0.14,-1.64,0.0,-2.26,4.64,3,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.741049164,-38.574632775,-0.1240000000000002,0.2960000000000004,-1.1060000000000008,-0.5259999999999965,2.867999999999986,1.0140000000000085,-0.0949776813958356,0.20899870755237987,-1.5306020491867478,1.5755623235669733,-11.81100259868241,3.292741843888388,-0.0030000000000000027,-0.0028000000000000026,-0.03280000000000003,0.0,-2.2148,4.547199999999999
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.02,0.22,-1.47,10.56,-36.8,11.23,4,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.741046076,-38.57463511,-0.1560000000000002,0.41600000000000026,-1.1940000000000006,-0.5379999999999964,-1.4160000000000132,1.5020000000000087,-0.001861314017915939,-0.04752489554205398,-1.3575394034289539,8.711830915601398,-24.501136363077517,8.078569904669077,0.00040000000000000034,0.004400000000000004,-0.029400000000000027,10.3488,-36.064,11.0054
2024-04-09,10:20:21,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.07,0.32,-0.77,4.03,2.93,0.31,5,-3.74107078,-38.57461643,9.573,2024-04-09,10:20:21,4.7,34,37221.0,-3.741042988,-38.574637445,-0.14200000000000018,0.47800000000000037,-1.1620000000000008,-0.36599999999999594,-1.3180000000000132,3.8220000000000085,-0.0264508224917716,0.29873272021036573,-1.0215669481283982,4.477632558628971,-2.6741261034083155,2.7894677893897795,-0.0014000000000000013,0.0064000000000000055,-0.015400000000000014,3.9494000000000002,2.8714,0.3038
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.03,0.34,-1.56,-2.08,14.89,-6.23,6,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.7410399,-38.57463978,-0.0760000000000002,0.3580000000000004,-1.2620000000000007,0.696000000000004,-0.9160000000000131,0.07400000000000855,-0.12360340276955493,0.6337138124552835,-1.3509910154213451,0.010934653294384256,9.093941277781584,-5.806039502852293,-0.0006000000000000005,0.0068000000000000066,-0.03120000000000003,-2.0384,14.5922,-6.1054
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.26,0.75,-1.69,5.13,-22.09,-4.39,7,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.741037196,-38.574642738,-0.0980000000000002,0.2980000000000003,-1.4260000000000006,3.5280000000000036,-8.666000000000015,1.1120000000000085,-0.1477593394846465,0.37076826663387186,-1.7906811172356274,1.4646118380267945,-10.260152463654645,-5.2092357536233305,-0.005200000000000005,0.015000000000000013,-0.03380000000000003,5.0274,-21.6482,-4.3022
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.03,-0.75,-1.68,-0.31,-18.25,5.74,8,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.741034492,-38.574645696,-0.06200000000000019,0.17600000000000032,-1.4340000000000006,3.4660000000000037,-11.864000000000013,1.332000000000009,-0.04726706629347727,-0.44927073726089284,-1.578504821284765,2.3006394596090938,-25.417230510255884,3.033819136771931,0.0006000000000000005,-0.015000000000000013,-0.033600000000000026,-0.3038,-17.884999999999998,5.6252
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.05,-0.63,-0.89,-1.95,-8.12,3.85,9,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.741031788,-38.574648654,-0.0760000000000002,0.006000000000000316,-1.3180000000000007,0.9640000000000037,-6.128000000000014,-0.14399999999999116,-0.02312967870365036,-0.816973456127793,-1.1183961284845119,-1.2409188759972503,-12.213207074009144,10.921575667039114,-0.0010000000000000009,-0.01260000000000001,-0.017800000000000017,-1.911,-7.957599999999999,3.773
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.14,-0.19,-1.24,0.12,-3.17,19.78,10,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.741029084,-38.574651612,-0.0900000000000002,-0.0959999999999997,-1.4120000000000006,0.1820000000000037,-7.348000000000013,3.7500000000000093,-0.14874277729533722,-0.09970611846099424,-0.8921009338622019,-4.051680146686513,9.921346383312455,11.739975844052562,-0.0028000000000000026,-0.0038000000000000035,-0.024800000000000023,0.1176,-3.1066,19.3844
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.21,0.55,-0.41,-7.39,27.95,-0.79,1,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.74102638,-38.57465457,-0.1260000000000002,-0.053999999999999694,-1.1820000000000008,-0.8799999999999961,-4.736000000000014,4.83800000000001,-0.18691927653679116,0.5759458980037943,-0.7675907586083167,-1.9812526580009928,13.882220854916236,3.454057347509935,-0.004200000000000003,0.011000000000000012,-0.008200000000000008,-7.2421999999999995,27.391,-0.7742
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.03,0.36,-0.98,4.58,-7.57,-6.23,2,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.741023676,-38.574657528,-0.08000000000000021,-0.1319999999999997,-1.0400000000000005,-0.9899999999999961,-1.8320000000000143,4.4700000000000095,-0.06297926531680431,0.24614283176199367,-0.6998048296280054,1.0486200553623601,1.132828689043163,-4.450528193927439,-0.0006000000000000005,0.007200000000000006,-0.019600000000000017,4.4884,-7.4186000000000005,-6.1054
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.02,-0.07,-0.54,0.55,-0.61,4.88,3,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.741020972,-38.574660486,-0.09000000000000022,0.004000000000000304,-0.8120000000000006,-0.8179999999999964,1.695999999999986,4.298000000000009,0.0005781681870151711,-0.06628758067255267,-0.7148678629216323,0.5954375369404035,-4.685601230050914,-0.9466056451943702,-0.00040000000000000034,-0.0014000000000000013,-0.010800000000000011,0.539,-0.5978,4.7824
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.07,-0.03,-0.74,-2.2,-4.21,2.81,4,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.741018268,-38.574663444,-0.09400000000000021,0.12400000000000029,-0.7820000000000007,-0.8679999999999964,2.477999999999986,4.090000000000009,-0.08000012441588812,0.31133212567677016,-0.7131545857029749,-0.01773726760649233,1.3442088508887482,7.938035593500123,-0.0014000000000000013,-0.0006000000000000005,-0.014800000000000013,-2.156,-4.1258,2.7538
2024-04-09,10:20:22,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.19,0.94,-1.08,3.36,11.72,6.16,5,-3.7410399,-38.57463978,9.487,2024-04-09,10:20:22,4.37,34,37222.0,-3.741015564,-38.574666402,-0.1040000000000002,0.3500000000000003,-0.7500000000000007,-0.21999999999999648,5.455999999999986,1.3660000000000092,-0.15623191348229779,0.2993173238782703,-0.8694116931859942,1.7869013662106064,0.725476547724948,5.800153755312225,-0.0038000000000000035,0.018800000000000015,-0.021600000000000022,3.2927999999999997,11.4856,6.0368
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.06,-0.81,-0.67,3.05,-22.03,-0.79,6,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.74101286,-38.57466936,-0.0740000000000002,0.07800000000000029,-0.8020000000000007,1.8680000000000034,-4.540000000000014,1.3660000000000092,-0.1501505262389689,-0.2535969823025389,-1.1443327128402452,2.5318889202561543,-9.05481420928582,-5.034169245283605,-0.001200000000000001,-0.016200000000000016,-0.013400000000000013,2.989,-21.5894,-0.7742
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.28,-0.08,-1.41,1.53,-7.02,-5.62,7,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.741010689,-38.574672974,-0.1240000000000002,-0.009999999999999707,-0.8880000000000008,1.2580000000000036,-4.430000000000014,1.4880000000000093,-0.14548526829833447,-0.21571565960577066,-0.8362586545240678,2.870376033465872,-14.47623250175391,-1.8401569507535431,-0.005600000000000005,-0.0016000000000000014,-0.028200000000000024,1.4994,-6.879599999999999,-5.5076
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.08,0.37,0.45,4.88,-8.73,12.88,8,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.741008518,-38.574676588,-0.1360000000000002,0.07800000000000029,-0.6900000000000007,2.1240000000000037,-6.0540000000000145,3.0880000000000094,-0.18898703544576914,0.19724159355346838,0.0697529077320326,4.905094810903408,-9.538684467700007,15.153529433749926,-0.0016000000000000014,0.007400000000000006,0.009000000000000008,4.7824,-8.5554,12.6224
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.16,0.15,0.41,5.31,2.93,24.23,9,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.741006347,-38.574680202,-0.15400000000000022,0.1140000000000003,-0.46000000000000074,3.6260000000000034,-4.626000000000014,7.37200000000001,-0.16608979826741946,0.16846762068651394,0.415262494138979,3.639969911208666,5.967332781356223,15.890248677817603,-0.0032000000000000028,0.0030000000000000027,0.008200000000000008,5.203799999999999,2.8714,23.7454
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.2,-0.41,-0.5,-1.46,11.23,-8.67,10,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.741004176,-38.574683816,-0.1560000000000002,-0.1559999999999997,-0.34400000000000075,2.6620000000000035,-4.724000000000014,4.406000000000009,-0.04428328222953322,0.02330493848538495,-0.2253083357134697,0.03273852627814394,14.209129712390167,-0.30293108822002734,-0.0040000000000000036,-0.008200000000000008,-0.010000000000000009,-1.4307999999999998,11.0054,-8.496599999999999
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.21,0.6,-0.58,3.11,-0.06,2.5,1,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.741002005,-38.57468743,-0.10200000000000023,0.1260000000000003,-0.32600000000000073,2.674000000000004,-0.33000000000001417,5.064000000000009,-0.028678308131716585,-0.08154477117940208,-0.8448695146317555,3.0572059626753125,-8.888946257959054,-0.43907542694655777,0.004200000000000003,0.01200000000000001,-0.01160000000000001,3.0477999999999996,-0.0588,2.45
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.35,-0.72,-0.7,7.93,-37.6,15.93,2,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.740999834,-38.574691044,-0.11600000000000019,-0.001999999999999691,-0.1840000000000007,3.9540000000000033,-6.446000000000015,9.37400000000001,-0.15101548489668937,-0.26651660719657855,-0.7022860581398715,7.653759784201069,-32.8753894499042,14.268313073450862,-0.007000000000000005,-0.014400000000000012,-0.01400000000000001,7.7714,-36.848,15.6114
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.08,0.11,-0.67,2.87,-16.17,10.25,3,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.740997663,-38.574694658,-0.11600000000000021,-0.05399999999999968,-0.4080000000000007,3.552000000000004,-7.934000000000014,8.84800000000001,-0.1686649386386975,0.1251495021972944,-0.34228305030255735,1.528577462089162,-8.32001609437277,11.660610887900056,-0.0016000000000000014,0.002200000000000002,-0.013400000000000013,2.8126,-15.846600000000002,10.045
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.13,1.2,-0.16,-10.86,49.44,-8.91,4,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.740995492,-38.574698272,-0.11000000000000021,0.1560000000000003,-0.5220000000000007,0.3180000000000042,1.367999999999985,2.220000000000009,-0.11349924790174439,0.9087375779930952,-0.671722054394304,-7.695858997318359,32.50737358705899,-7.7930607899382585,-0.0026000000000000025,0.02400000000000002,-0.0032000000000000028,-10.6428,48.4512,-8.7318
2024-04-09,10:20:23,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.16,0.52,-2.04,-1.95,12.33,-15.26,5,-3.74101286,-38.57466936,9.499,2024-04-09,10:20:23,4.58,34,37223.0,-3.740993321,-38.574701886,-0.1020000000000002,0.3420000000000003,-0.8300000000000007,0.22000000000000405,1.587999999999985,0.9020000000000092,-0.19189629780913153,0.7569889698582474,-1.5443547503284616,-5.4124298586004835,26.945975175471037,-16.212862552990366,-0.0032000000000000028,0.01040000000000001,-0.04080000000000004,-1.911,12.0834,-14.954799999999999
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.31,-0.07,-1.51,0.61,-4.58,-2.08,6,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.74099115,-38.5747055,-0.20600000000000024,0.20800000000000032,-1.0160000000000007,-0.2799999999999959,0.6839999999999848,-0.01399999999999082,-0.22729963103324335,-0.162752560783889,-1.8816666998902385,3.3432996243008253,-11.013145581148176,-4.862729831025695,-0.006200000000000006,-0.0014000000000000013,-0.030200000000000025,0.5978,-4.4884,-2.0384
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.05,-0.6,-1.7,9.09,-38.76,3.91,7,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.740989864,-38.574709357,-0.1260000000000002,0.23200000000000034,-1.2160000000000006,-0.04799999999999578,0.4519999999999854,-2.417999999999991,-0.040414027143717376,-0.4763245343975654,-1.4601010364509035,6.543549215707256,-35.124123710303245,9.56959189275597,0.0010000000000000009,-0.01200000000000001,-0.03400000000000003,8.908199999999999,-37.9848,3.8318
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.03,0.21,-1.11,0.73,-24.84,9.89,8,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.740988578,-38.574713214,-0.10400000000000023,0.25200000000000033,-1.3040000000000007,-0.4759999999999958,-1.2820000000000142,-2.4899999999999904,0.06471849389727903,-0.11564710937204174,-1.19751040219156,3.953763723262992,-34.285479495908355,7.229739335093648,0.0006000000000000005,0.004200000000000003,-0.022200000000000022,0.7153999999999999,-24.3432,9.6922
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.17,-0.45,-1.11,2.99,-28.38,-2.01,9,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.740987292,-38.574717071,-0.11200000000000021,-0.07799999999999967,-1.4940000000000007,2.294000000000004,-16.84600000000001,-1.1099999999999905,-0.1195487636157346,0.0566505236662476,-1.2346372628197657,-0.7795766553013797,-11.627927393383754,-8.056596828620371,-0.0034000000000000033,-0.009000000000000008,-0.022200000000000022,2.9302,-27.8124,-1.9697999999999998
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.14,0.34,-1.21,-8.85,31.8,-24.54,10,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.740986006,-38.574720928,-0.10800000000000021,-0.11399999999999966,-1.3280000000000007,0.9140000000000039,-12.952000000000012,-2.9659999999999904,-0.2691949611273544,-0.2068240479650897,-0.9136097446465347,-5.139081538302936,13.343895370608031,-10.241206090493883,-0.0028000000000000026,0.0068000000000000066,-0.02420000000000002,-8.673,31.164,-24.0492
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.31,-1.03,-0.35,-0.24,-9.64,20.32,1,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.74098472,-38.574724785,-0.10800000000000023,-0.30599999999999966,-1.0960000000000005,0.744000000000004,-13.964000000000013,1.5140000000000096,-0.128986733738001,-0.5326896214194698,-0.5977327816087368,-4.096375385712308,6.256947936639615,4.520654740908575,-0.006200000000000006,-0.020600000000000018,-0.007000000000000005,-0.2352,-9.4472,19.9136
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,0.25,0.1,-0.88,-4.03,-2.26,-0.06,2,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.740983434,-38.574728642,-0.06800000000000023,-0.16599999999999965,-0.9320000000000007,-1.8799999999999961,-6.664000000000013,0.7200000000000096,0.060882427115191325,-0.34488829571150803,-0.8940792914701562,0.8121310610094106,-16.93290613903786,10.548835939394902,0.0050000000000000044,0.0020000000000000018,-0.017600000000000015,-3.9494000000000002,-2.2148,-0.0588
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.11,0.02,-1.33,5.98,-22.71,6.1,3,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.740982148,-38.574732499,-0.09600000000000022,-0.20399999999999965,-0.9760000000000006,-0.829999999999996,-6.238000000000013,-0.037999999999990666,0.03811097761163077,0.3695801155607612,-1.1211829736809853,0.23869301313024266,-7.627245396474846,1.4916635091537525,-0.002200000000000002,0.00040000000000000034,-0.026600000000000026,5.8604,-22.2558,5.978
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.01,0.7,-0.77,-9.52,29.24,-6.84,4,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.740980862,-38.574736356,-0.06400000000000021,0.026000000000000335,-0.9080000000000007,-3.331999999999996,5.285999999999986,-1.0039999999999907,-0.08968908224200552,0.6103658359832113,-0.8472869324716501,-4.451117609469239,17.23695235383897,-4.07241976183316,-0.00020000000000000017,0.01400000000000001,-0.015400000000000014,-9.3296,28.655199999999997,-6.7032
2024-04-09,10:20:24,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.16,0.41,-0.47,0.73,3.6,4.03,5,-3.74099115,-38.5747055,9.452,2024-04-09,10:20:24,4.69,35,37224.0,-3.740979576,-38.574740213,-0.06800000000000021,0.04000000000000033,-0.7600000000000007,-1.4159999999999957,-0.3540000000000137,4.71000000000001,-0.1416430167220286,0.09085324626680567,-0.7548193415701459,-2.1657392457904243,7.737937978049905,-0.3650804908476458,-0.0032000000000000028,0.008200000000000008,-0.009400000000000007,0.7153999999999999,3.528,3.9494000000000002
2024-04-09,10:20:25,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.15,-0.52,-1.39,4.94,-20.32,-0.61,6,-3.74097829,-38.57474407,9.479,2024-04-09,10:20:25,4.58,35,37225.0,-3.74097829,-38.57474407,-0.03600000000000021,0.14200000000000035,-0.9680000000000006,-0.3799999999999958,-2.4900000000000135,0.5240000000000091,-0.13197527291700026,0.1308757110197976,-0.8869934667888792,5.822748928826402,-17.76928211024918,4.400049505608622,-0.0030000000000000027,-0.01040000000000001,-0.027800000000000023,4.841200000000001,-19.9136,-0.5978
2024-04-09,10:20:25,9/4/2024,13:20:19,-3.74116683,-38.57457767,18.5,18.95,0,-0.07,1.71,-0.46,9.03,-15.26,8.3,7,-3.74097829,-38.57474407,9.479,2024-04-09,10:20:25,4.58,35,37225.0,-3.740977747,-38.574748321,-0.10000000000000023,0.4640000000000003,-0.8840000000000007,2.232000000000004,-5.090000000000013,2.1960000000000095,-0.10163915687148702,0.9968466106326246,-0.8090608499393944,8.942650521582191,-18.410231249957732,6.805895444528685,-0.0014000000000000013,0.03420000000000003,-0.009200000000000009,8.8494,-14.954799999999999,8.134
