RTCData;RTCHora;GPSData;GPSHora;Lat;Long;Altgps;Vel;GPSUpdate;Ax;Ay;Az;Gx;Gy;Gz;indiceAmostra;LatLogger;LongLogger;ElevationLogger;DataLogger;HoraLogger;SpeedLogger;SatellitesLogger;Seconds;LatInter;LongInter
2024-04-09;10:18:54;9/4/2024;13:14:27;;;0.0;0.0;0;-0.05;-1.05;-1.07;6.47;-3.97;-18.92;5;-3.74541873;-38.57291876;10.801;2024-04-09;10:18:54;4.640;36;37134.0;-3.7454149759999997;-38.572920372
2024-04-09;10:18:54;9/4/2024;13:14:27;;;0.0;0.0;0;0.02;0.07;-0.42;5.55;-7.69;16.85;6;-3.74541873;-38.57291876;10.801;2024-04-09;10:18:54;4.640;36;37134.0;-3.745413099;-38.572921178
2024-04-09;10:18:54;9/4/2024;13:14:27;;;0.0;0.0;0;-0.83;3.06;0.09;-7.45;41.08;19.96;7;-3.74541873;-38.57291876;10.801;2024-04-09;10:18:54;4.640;36;37134.0;-3.745411222;-38.572921984
2024-04-09;10:18:54;9/4/2024;13:14:27;;;0.0;0.0;0;-0.82;1.42;-2.33;-37.05;98.63;-54.44;8;-3.74541873;-38.57291876;10.801;2024-04-09;10:18:54;4.640;36;37134.0;-3.7454093449999997;-38.57292279
2024-04-09;10:18:54;9/4/2024;13:14:27;;;0.0;0.0;0;0.22;-2.05;0.54;-6.16;-38.39;5.8;9;-3.74541873;-38.57291876;10.801;2024-04-09;10:18:54;4.640;36;37134.0;-3.745407468;-38.572923596
2024-04-09;10:18:54;9/4/2024;13:14:27;;;0.0;0.0;0;-0.25;-1.72;-4.16;3.97;-58.29;-13.12;10;-3.74541873;-38.57291876;10.801;2024-04-09;10:18:54;4.640;36;37134.0;-3.745405591;-38.572924402
2024-04-09;10:18:54;9/4/2024;13:14:27;;;0.0;0.0;0;0.22;-1.8;-1.2;6.53;-42.6;19.59;1;-3.74541873;-38.57291876;10.801;2024-04-09;10:18:54;4.640;36;37134.0;-3.745403714;-38.572925208
2024-04-09;10:18:54;9/4/2024;13:14:27;;;0.0;0.0;0;-0.15;0.94;-2.81;-4.64;-3.66;-27.83;2;-3.74541873;-38.57291876;10.801;2024-04-09;10:18:54;4.640;36;37134.0;-3.7454018369999997;-38.572926014
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;-0.06;-0.84;-0.33;-6.96;46.2;-16.36;3;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.74539996;-38.57292682
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;-0.38;2.53;0.21;-10.62;83.37;5.62;4;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.7453991959999997;-38.572926902999995
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;-0.43;1.08;-0.84;-11.96;38.45;-43.76;5;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.745398432;-38.572926986
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;-0.4;1.63;-1.74;-3.48;61.77;-10.07;6;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.745397668;-38.572927069
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;-0.06;-0.65;-0.82;1.16;14.1;-1.59;7;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.745396904;-38.572927152
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;-0.18;0.2;-0.28;13.12;-46.57;10.56;8;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.74539614;-38.572927234999995
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;0.33;-1.89;-1.14;-0.18;-1.59;28.5;9;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.745395376;-38.572927318
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;-0.31;-1.47;-2.08;-0.67;-82.95;1.95;10;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.745394612;-38.572927401
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;0.53;1.3;2.35;-27.47;118.23;15.44;1;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.745393848;-38.572927484
2024-04-09;10:18:55;9/4/2024;13:14:27;;;0.0;0.0;0;-0.11;2.06;-0.03;-5.86;41.75;-17.7;2;-3.74539996;-38.57292682;10.925;2024-04-09;10:18:55;1.300;36;37135.0;-3.7453930840000003;-38.572927566999994
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;0.1;-0.4;-1.38;3.91;-29.05;0.31;3;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.74539232;-38.57292765
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;-0.7;0.86;-1.62;6.84;-13.06;-17.33;4;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.745391634;-38.57292794
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;-0.13;0.63;-1.7;2.87;-44.8;5.92;5;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.7453909480000003;-38.572928229999995
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;-0.33;1.53;-0.61;3.78;10.38;4.46;6;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.745390262;-38.57292852
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;0.03;0.24;-2.24;1.83;-19.65;-11.6;7;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.745389576;-38.57292881
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;-0.33;-0.76;-2.54;-0.43;-20.87;2.99;8;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.74538889;-38.572929099999996
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;-0.09;-1.16;-0.46;2.32;-12.15;23.07;9;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.745388204;-38.57292939
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;-0.88;-0.26;-3.45;7.2;-38.15;-12.63;10;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.7453875180000002;-38.57292968
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;-0.58;2.03;-2.06;-1.1;-2.01;-34.3;1;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.745386832;-38.572929970000004
2024-04-09;10:18:56;9/4/2024;13:14:27;;;0.0;0.0;0;0.28;1.07;-0.35;3.97;-30.4;7.51;2;-3.74539232;-38.57292765;11.310;2024-04-09;10:18:56;0.770;36;37136.0;-3.745386146;-38.57293026
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;-0.61;0.39;-0.64;-0.61;11.6;9.28;3;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.74538546;-38.57293055
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;-0.5;-0.38;-1.36;-4.94;-16.11;-2.01;4;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.745384462;-38.572931055000005
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;0.28;-1.79;-2.69;1.16;-4.76;-12.88;5;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.745383464;-38.57293156
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;0.23;-1.16;-0.57;-10.01;79.41;-8.79;6;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.745382466;-38.572932065
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;0.42;-1.47;2.02;40.28;-109.5;56.64;7;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.745381468;-38.57293257
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;-0.12;2.44;-1.21;21.42;-41.5;-2.62;8;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.7453804699999997;-38.572933075
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;-0.27;0.11;-2.52;-10.8;53.89;-29.36;9;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.7453794719999998;-38.572933580000004
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;0.03;-0.84;-1.3;-11.72;18.19;13.49;10;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.745378474;-38.572934085
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;-0.16;0.49;-0.14;-16.11;21.67;23.93;1;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.745377476;-38.57293459
2024-04-09;10:18:57;9/4/2024;13:14:27;;;0.0;0.0;0;-0.08;0.28;-0.47;-5.0;15.38;-28.26;2;-3.74538546;-38.57293055;11.598;2024-04-09;10:18:57;0.800;36;37137.0;-3.745376478;-38.572935095
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;-0.25;0.81;-0.03;8.42;-13.79;2.99;3;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.74537548;-38.5729356
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;0.51;0.59;-0.88;-4.21;33.02;-3.17;4;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.745374109;-38.572936182
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;-0.19;0.34;-1.57;1.46;14.95;5.19;5;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.745372738;-38.572936764
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;-0.17;-0.82;-1.96;1.4;-24.41;-0.85;6;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.7453713669999997;-38.572937346
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;0.37;0.35;-1.94;-2.32;-0.37;-9.46;7;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.745369996;-38.572937928
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;-0.18;-0.55;0.27;-3.3;5.92;8.0;8;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.7453686250000002;-38.57293851
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;0.41;-0.43;-1.54;-0.31;-25.27;-1.04;9;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.745367254;-38.572939092
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;-0.02;-0.78;-1.04;5.43;-40.77;19.17;10;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.745365883;-38.572939674
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;-0.04;0.46;-2.25;3.6;-45.47;-25.76;1;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.745364512;-38.572940256
2024-04-09;10:18:58;9/4/2024;13:14:27;;;0.0;0.0;0;0.01;-2.14;-2.08;1.59;-48.83;-9.83;2;-3.74537548;-38.5729356;11.696;2024-04-09;10:18:58;1.340;36;37138.0;-3.7453631410000003;-38.572940838
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;0.29;2.26;0.83;6.71;5.62;47.85;3;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.74536177;-38.57294142
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;0.19;-0.03;0.42;5.19;-22.95;24.35;4;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745359977;-38.572942138
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;0.46;-1.69;-0.95;6.16;-77.39;15.56;5;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745358184;-38.572942856
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;0.17;0.05;1.04;6.77;-31.74;55.05;6;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745356391;-38.572943574
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;0.11;0.2;-0.7;-4.52;10.56;23.38;7;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745354598;-38.572944291999995
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;0.3;-0.28;-0.68;-11.72;34.55;-19.78;8;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745352805;-38.57294501
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;-0.37;-0.37;-0.71;-8.54;35.28;-0.79;9;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745351012;-38.572945728
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;-0.05;0.5;-1.48;-5.8;21.91;-18.98;10;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745349219;-38.572946445999996
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;-0.23;-1.17;-1.72;4.03;-12.27;-19.65;1;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745347426;-38.572947164
2024-04-09;10:18:59;9/4/2024;13:14:27;;;0.0;0.0;0;0.12;-0.64;-2.35;9.83;-37.11;-25.63;2;-3.74536177;-38.57294142;11.778;2024-04-09;10:18:59;1.850;36;37139.0;-3.745345633;-38.572947881999994
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;0.15;1.22;0.11;-0.12;30.27;19.41;3;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74534384;-38.5729486
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;-0.23;-0.32;0.36;4.82;-30.94;8.54;4;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74534144;-38.572949482
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;0.07;0.91;0.41;10.56;-12.39;22.28;5;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.7453390399999997;-38.572950364
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;0.08;-1.18;-1.73;8.91;-96.44;-6.84;6;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74533664;-38.572951245999995
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;0.4;0.85;-1.08;-6.16;-51.82;-31.01;7;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74533424;-38.572952128
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;0.6;-0.26;-0.81;-20.94;74.22;12.76;8;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74533184;-38.57295301
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;0.03;0.78;-0.08;-23.93;74.83;-21.0;9;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74532944;-38.572953892
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;-0.13;0.1;2.0;2.56;14.65;10.31;10;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74532704;-38.572954774
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;-0.06;-0.08;0.47;31.8;-66.22;21.24;1;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74532464;-38.572955656
2024-04-09;10:19:00;9/4/2024;13:14:27;;;0.0;0.0;0;0.19;1.12;1.05;22.16;-25.39;5.37;2;-3.74534384;-38.5729486;11.816;2024-04-09;10:19:00;2.170;36;37140.0;-3.74532224;-38.572956538
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;-0.11;-0.46;-0.98;5.07;-16.36;-5.68;3;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.74531984;-38.57295742
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;-0.23;0.69;-1.38;-13.73;21.24;-10.44;4;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.745317458;-38.572958495
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;-0.06;0.54;-0.99;-15.5;63.17;0.85;5;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.7453150760000002;-38.57295957
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;-0.14;-0.61;-1.09;16.54;-51.57;7.14;6;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.745312694;-38.572960645
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;0.16;0.81;-1.41;11.23;-35.89;-3.05;7;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.745310312;-38.57296172
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;-0.09;0.54;0.71;4.58;28.99;7.14;8;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.74530793;-38.572962795
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;0.06;-0.67;-0.73;4.58;1.59;-10.07;9;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.745305548;-38.57296387
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;0.44;-1.01;-0.01;23.25;-108.4;15.5;10;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.7453031660000002;-38.572964945
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;0.38;-2.08;-0.17;7.69;-51.94;45.78;1;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.745300784;-38.57296602
2024-04-09;10:19:01;9/4/2024;13:14:27;;;0.0;0.0;0;0.24;-2.09;0.35;-13.18;10.74;-15.69;2;-3.74531984;-38.57295742;12.012;2024-04-09;10:19:01;3.140;35;37141.0;-3.745298402;-38.572967095
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;-0.25;-1.5;-2.81;-25.15;24.96;-14.83;3;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.74529602;-38.57296817
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;-0.26;0.29;-1.91;-17.21;40.41;-12.88;4;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.745293577;-38.572969669
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;-0.15;-1.38;-0.04;-9.09;29.66;8.36;5;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.745291134;-38.572971168
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;-0.3;2.6;-2.58;3.97;3.54;-24.05;6;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.7452886910000003;-38.572972667
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;-0.1;-1.04;-1.25;10.86;-28.32;6.16;7;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.745286248;-38.572974166
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;-0.25;-1.83;-0.01;9.7;-61.28;31.49;8;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.745283805;-38.572975665
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;0.57;-2.58;-1.37;-9.28;-16.66;0.31;9;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.745281362;-38.572977164
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;0.19;-0.56;0.09;-7.08;34.36;16.66;10;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.745278919;-38.572978663
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;0.34;-0.81;-0.8;-13.18;39.12;-1.59;1;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.7452764760000004;-38.572980162
2024-04-09;10:19:02;9/4/2024;13:14:27;;;0.0;0.0;0;-0.37;-0.67;-1.53;24.23;-17.58;-2.69;2;-3.74529602;-38.57296817;12.276;2024-04-09;10:19:02;3.050;35;37142.0;-3.7452740330000003;-38.572981661
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;0.25;1.21;-0.3;16.6;-43.95;8.67;3;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.74527159;-38.57298316
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;0.92;-2.17;-0.09;-6.16;-43.4;15.75;4;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.7452689340000003;-38.572985046
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;-0.52;-0.59;-0.63;-25.39;71.53;-6.9;5;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.7452662780000003;-38.572986932
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;-0.48;1.61;-0.87;-13.06;44.8;-4.27;6;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.745263622;-38.572988818
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;0.13;0.79;-0.05;-6.9;48.4;0.43;7;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.745260966;-38.572990704
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;-0.29;0.62;-0.23;-4.52;102.17;-14.53;8;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.74525831;-38.57299259
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;-0.96;-0.51;-1.02;1.22;31.56;-11.84;9;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.745255654;-38.572994476
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;0.12;-2.85;-2.9;5.49;-46.51;-1.34;10;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.745252998;-38.572996362
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;-0.19;-0.84;-2.28;-2.99;-16.66;9.52;1;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.745250342;-38.572998248
2024-04-09;10:19:03;9/4/2024;13:14:27;;;0.0;0.0;0;-0.4;0.13;0.06;22.58;-106.38;11.6;2;-3.74527159;-38.57298316;12.186;2024-04-09;10:19:03;3.300;35;37143.0;-3.745247686;-38.573000134
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;0.01;-0.07;1.86;11.17;-32.65;18.62;3;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.74524503;-38.57300202
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;-0.58;-1.21;-0.25;-2.01;10.86;18.37;4;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.7452420589999997;-38.573004294
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;-0.73;2.1;-1.69;-13.85;45.17;-13.67;5;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.745239088;-38.573006568
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;0.12;0.92;-3.35;-12.94;9.52;-21.73;6;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.745236117;-38.573008842
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;0.09;-0.6;-1.92;-2.2;-17.4;12.39;7;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.745233146;-38.573011115999996
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;-0.43;-1.22;-1.3;12.88;-26.73;13.73;8;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.7452301749999997;-38.57301339
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;-0.14;-0.17;-0.24;4.7;3.42;-0.79;9;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.745227204;-38.573015664
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;-0.17;-1.08;-0.18;4.58;-19.17;9.34;10;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.745224233;-38.573017938
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;0.03;0.76;-0.68;-5.92;48.22;-22.64;1;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.745221262;-38.573020212
2024-04-09;10:19:04;9/4/2024;13:14:27;;;0.0;0.0;0;-0.59;-0.26;-2.69;18.13;-63.9;-15.2;2;-3.74524503;-38.57300202;12.012;2024-04-09;10:19:04;3.830;35;37144.0;-3.7452182909999996;-38.573022486
2024-04-09;10:19:05;9/4/2024;13:14:27;;;0.0;0.0;0;-0.17;-1.5;-1.11;4.33;-24.66;34.42;3;-3.74521532;-38.57302476;12.191;2024-04-09;10:19:05;4.430;35;37145.0;-3.74521532;-38.57302476
2024-04-09;10:19:05;9/4/2024;13:14:27;;;0.0;0.0;0;-0.19;2.83;-2.28;-10.74;52.49;-20.26;4;-3.74521532;-38.57302476;12.191;2024-04-09;10:19:05;4.430;35;37145.0;-3.7452122269999997;-38.57302741
2024-04-09;10:19:05;9/4/2024;13:14:27;;;0.0;0.0;0;0.16;-2.69;-0.37;-3.66;-15.38;-3.78;5;-3.74521532;-38.57302476;12.191;2024-04-09;10:19:05;4.430;35;37145.0;-3.745209134;-38.57303006
