RTCData;RTCHora;GPSData;GPSHora;Lat;Long;Altgps;Vel;GPSUpdate;Ax;Ay;Az;Gx;Gy;Gz;indiceAmostra
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.28;0.95;-0.46;6
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;0.0;0.05;-0.94;0.92;0.71;-0.71;7
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.95;-0.34;8
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.04;-0.93;1.28;0.4;-0.4;9
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.89;-0.28;10
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;0.73;0.89;-0.65;1
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.77;-0.53;2
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.94;0.61;1.14;-0.4;3
2024-04-09;10:03:42;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.77;-0.1;4
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.65;-0.4;5
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.94;0.92;0.95;-0.46;6
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.22;0.95;-0.53;7
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;0.79;0.89;-0.28;8
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.95;-0.22;9
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.94;1.1;0.53;-0.4;10
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;-0.02;0.04;-0.97;1.4;-0.69;-0.16;1
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.04;-0.93;0.49;1.69;-0.28;2
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;0.0;0.05;-0.93;1.1;0.77;-0.1;3
2024-04-09;10:03:43;9/4/2024;13:1:59;;;0.0;0.0;0;0.0;0.05;-0.94;1.22;0.53;-0.34;4
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;0.0;0.05;-0.94;1.1;0.4;-0.16;5
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.59;-0.1;6
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;0.79;0.83;-0.34;7
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.89;-0.4;8
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;0.0;0.05;-0.94;1.28;0.65;-0.46;9
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.71;-0.04;10
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.83;-0.28;1
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.89;-0.4;2
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.65;-0.4;3
2024-04-09;10:03:44;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.65;-0.4;4
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.59;-0.34;5
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.93;0.73;1.14;-0.4;6
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.83;-0.46;7
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.93;1.28;0.89;-0.22;8
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.77;-0.65;9
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;0.67;0.77;-0.59;10
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.89;-0.34;1
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.83;-0.34;2
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.94;0.92;0.95;-0.4;3
2024-04-09;10:03:45;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.83;-0.28;4
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.04;-0.93;1.28;0.77;-0.46;5
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.71;-0.65;6
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.59;-0.34;7
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.83;-0.46;8
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.71;-0.46;9
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.65;-0.46;10
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.71;-0.28;1
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.77;-0.34;2
2024-04-09;10:03:46;9/4/2024;13:1:59;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.71;-0.4;3
2024-04-09;10:03:46;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.16;0.83;-0.34;4
2024-04-09;10:03:47;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.71;-0.4;5
2024-04-09;10:03:47;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.95;-0.22;6
2024-04-09;10:03:47;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.71;-0.53;7
2024-04-09;10:03:47;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.22;0.77;-0.53;8
2024-04-09;10:03:47;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.85;0.83;-0.65;9
2024-04-09;10:03:47;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.77;-0.34;10
2024-04-09;10:03:47;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.79;0.89;-0.46;1
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.89;-0.46;2
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;1.08;-0.22;3
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.22;0.89;-0.46;4
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.79;1.08;-0.22;5
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.16;0.83;-0.28;6
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.83;-0.53;7
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.16;1.14;-0.46;8
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.22;0.77;-0.4;9
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.92;1.08;-0.1;10
2024-04-09;10:03:48;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.65;-0.46;1
2024-04-09;10:03:49;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.77;-0.46;2
2024-04-09;10:03:49;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.22;0.83;-0.65;3
2024-04-09;10:03:49;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.89;-0.28;4
2024-04-09;10:03:49;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.89;-0.28;5
2024-04-09;10:03:49;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.73;0.71;-0.4;6
2024-04-09;10:03:49;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.59;-0.4;7
2024-04-09;10:03:49;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.83;-0.53;8
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.83;-0.46;9
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.92;0.83;-0.53;10
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;1.01;-0.34;1
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.28;0.65;-0.04;2
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.71;-0.16;3
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.73;0.71;-0.46;4
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.71;-0.4;5
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.89;-0.4;6
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.77;-0.46;7
2024-04-09;10:03:50;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.83;-0.34;8
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.95;-0.28;9
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;0.0;0.05;-0.93;0.98;0.59;-0.53;10
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.83;-0.53;1
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;1.01;-0.34;2
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.89;-0.4;3
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.77;-0.28;4
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.65;-0.4;5
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.89;-0.59;6
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.22;0.71;-0.65;7
2024-04-09;10:03:51;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.77;-0.4;8
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.92;0.65;-0.59;9
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;1.01;-0.53;10
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.22;1.08;-0.46;1
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.73;1.08;-0.4;2
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.77;-0.22;3
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;1.08;-0.28;4
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.65;-0.34;5
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.83;-0.4;6
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;1.2;-0.4;7
2024-04-09;10:03:52;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.73;0.89;-0.53;8
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.53;-0.4;9
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.77;-0.4;10
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.22;0.4;-0.04;1
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.95;-0.59;2
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.89;-0.28;3
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.65;-0.16;4
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.59;0.34;-0.71;5
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.04;-0.91;0.55;1.99;-0.22;6
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.06;-0.95;1.1;0.46;-0.34;7
2024-04-09;10:03:53;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.04;-0.93;0.92;0.71;-0.65;8
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.92;0.53;-0.4;9
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;0.0;0.05;-0.93;0.98;0.77;-0.53;10
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.06;-0.94;0.85;0.71;-0.16;1
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.04;-0.94;0.85;0.95;-0.34;2
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.28;0.71;-0.4;3
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.16;0.77;-0.53;4
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;0.0;0.04;-0.93;1.04;0.89;-0.4;5
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.92;0.89;-0.46;6
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.77;-0.59;7
2024-04-09;10:03:54;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;1.01;-0.4;8
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.04;-0.93;0.79;0.71;-0.53;9
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.53;-0.34;10
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.16;-0.59;1
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.65;-0.46;2
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.77;-0.46;3
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.06;-0.94;1.1;0.83;-0.46;4
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.95;-0.53;5
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.04;0.89;-0.59;6
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;1.01;-0.4;7
2024-04-09;10:03:55;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.89;-0.53;8
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.83;-0.46;9
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.95;-0.46;10
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.77;-0.4;1
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.79;0.83;-0.4;2
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.22;0.89;-0.4;3
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.89;-0.53;4
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.95;-0.34;5
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.89;-0.34;6
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.04;-0.93;0.85;0.89;-0.34;7
2024-04-09;10:03:56;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.77;-0.46;8
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.89;-0.46;9
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.85;0.89;-0.34;10
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.92;0.59;-0.65;1
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.04;0.77;-0.22;2
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.89;-0.59;3
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.77;-0.34;4
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.71;-0.22;5
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.89;-0.46;6
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.85;0.95;-0.22;7
2024-04-09;10:03:57;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;0.71;-0.71;8
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.65;-0.53;9
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.89;-0.4;10
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.85;0.77;-0.53;1
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.1;0.95;-0.28;2
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.65;-0.59;3
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;0.83;-0.28;4
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.59;-0.46;5
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.04;-0.94;0.85;1.08;-0.22;6
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.89;-0.4;7
2024-04-09;10:03:58;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.71;-0.53;8
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.79;0.71;-0.16;9
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.4;0.71;-0.71;10
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.28;0.71;-0.4;1
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.06;-0.93;1.04;0.71;-0.22;2
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.77;-0.34;3
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.46;-0.46;4
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.77;-0.65;5
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;1.01;-0.28;6
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.28;0.77;-0.46;7
2024-04-09;10:03:59;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.04;0.4;-0.65;8
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.4;0.95;-0.4;9
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.77;-0.28;10
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.79;0.95;-0.28;1
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.77;-0.34;2
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.79;0.71;-0.65;3
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.04;0.59;-0.59;4
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.89;-0.16;5
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.85;0.95;-0.46;6
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.04;0.89;-0.59;7
2024-04-09;10:04:00;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.73;0.71;-0.4;8
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.46;-0.28;9
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.79;0.77;-0.4;10
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.1;0.65;-0.53;1
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.06;-0.94;1.04;0.89;-0.22;2
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.06;-0.93;0.98;0.71;-0.46;3
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.1;0.71;-0.53;4
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.79;0.95;-0.53;5
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.28;0.71;-0.28;6
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.16;0.95;-0.53;7
2024-04-09;10:04:01;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.98;0.77;-0.22;8
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.16;0.71;-0.22;9
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;0.92;0.71;-0.46;10
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;1.1;0.83;-0.28;1
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.89;-0.22;2
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;1.1;0.53;-0.28;3
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.85;1.08;-0.46;4
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.95;-0.46;5
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.79;0.77;-0.22;6
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.92;0.95;-0.53;7
2024-04-09;10:04:02;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.93;0.98;0.59;-0.34;8
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.0;0.05;-0.94;1.16;0.77;-0.28;9
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;0.98;0.83;-0.53;10
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.94;0.98;1.01;-0.46;1
2024-04-09;10:04:03;9/4/2024;13:3:41;;;0.0;0.0;0;-0.01;0.05;-0.93;1.16;0.53;-0.4;2
